# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 42
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R2
# Instrument ID: 
# Data supplier: DSL
# Location name: gulstav
# Position (lat, lon, elev(m)): 
# Local timezone: CET
# Time Synchronization: 
# Moving / Stationary position: 
# Moving / Fixed look direction: 
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 5
# SQM serial number: 7118
# SQM hardware identity: B003BNCW
# SQM firmware version: 4-6-82
# SQM cover offset value: 
# SQM readout test ix (Information): i,00000004,00000006,00000082,00007118
# SQM readout test rx (Reading): r, 09.05m,0000023037Hz,0000000000c,0000000.000s, 017.7C
# SQM readout test cx (Calibration): c,00000019.95m,0000183.583s, 019.0C,00000008.71m, 019.0C
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m
# DL time difference (seconds): -1
# DL retrieved at (UTC): 2024-09-13T14:22:54.549
# DL trigger seconds : 0
# DL trigger minutes : 5
# DL trigger threshold : 0
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.344
# UDM setting: DL binary retrieve
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2024-09-02T19:50:06.000;2024-09-02T21:50:06.000;15.4;4.91;20.94;1
2024-09-02T19:55:07.000;2024-09-02T21:55:07.000;15.4;4.91;21.07;1
2024-09-02T20:00:08.000;2024-09-02T22:00:08.000;15.4;4.90;21.16;1
2024-09-02T20:05:08.000;2024-09-02T22:05:08.000;15.4;4.90;21.20;1
2024-09-02T20:10:08.000;2024-09-02T22:10:08.000;15.4;4.91;21.22;1
2024-09-02T20:15:08.000;2024-09-02T22:15:08.000;15.4;4.90;21.23;1
2024-09-02T20:20:08.000;2024-09-02T22:20:08.000;15.4;4.91;21.25;1
2024-09-02T20:25:08.000;2024-09-02T22:25:08.000;15.4;4.91;21.25;1
2024-09-02T20:30:08.000;2024-09-02T22:30:08.000;15.4;4.91;21.25;1
2024-09-02T20:35:08.000;2024-09-02T22:35:08.000;15.4;4.91;21.24;1
2024-09-02T20:40:08.000;2024-09-02T22:40:08.000;15.4;4.91;21.24;1
2024-09-02T20:45:08.000;2024-09-02T22:45:08.000;15.4;4.91;21.24;1
2024-09-02T20:50:08.000;2024-09-02T22:50:08.000;15.4;4.91;21.24;1
2024-09-02T20:55:08.000;2024-09-02T22:55:08.000;15.4;4.91;21.24;1
2024-09-02T21:00:08.000;2024-09-02T23:00:08.000;15.4;4.90;21.25;1
2024-09-02T21:05:08.000;2024-09-02T23:05:08.000;15.4;4.91;21.25;1
2024-09-02T21:10:08.000;2024-09-02T23:10:08.000;15.4;4.91;21.24;1
2024-09-02T21:15:08.000;2024-09-02T23:15:08.000;15.4;4.90;21.23;1
2024-09-02T21:20:08.000;2024-09-02T23:20:08.000;15.4;4.91;21.22;1
2024-09-02T21:25:08.000;2024-09-02T23:25:08.000;15.4;4.91;21.21;1
2024-09-02T21:30:08.000;2024-09-02T23:30:08.000;15.1;4.90;21.21;1
2024-09-02T21:35:08.000;2024-09-02T23:35:08.000;15.1;4.91;21.21;1
2024-09-02T21:40:08.000;2024-09-02T23:40:08.000;15.1;4.91;21.20;1
2024-09-02T21:45:08.000;2024-09-02T23:45:08.000;15.1;4.90;21.21;1
2024-09-02T21:50:08.000;2024-09-02T23:50:08.000;15.1;4.91;21.21;1
2024-09-02T21:55:08.000;2024-09-02T23:55:08.000;15.1;4.91;21.22;1
2024-09-02T22:00:08.000;2024-09-03T00:00:08.000;15.1;4.91;21.23;1
2024-09-02T22:05:08.000;2024-09-03T00:05:08.000;15.1;4.91;21.24;1
2024-09-02T22:10:08.000;2024-09-03T00:10:08.000;15.1;4.91;21.24;1
2024-09-02T22:15:08.000;2024-09-03T00:15:08.000;15.1;4.91;21.25;1
2024-09-02T22:20:08.000;2024-09-03T00:20:08.000;15.1;4.90;21.24;1
2024-09-02T22:25:08.000;2024-09-03T00:25:08.000;15.1;4.90;21.24;1
2024-09-02T22:30:08.000;2024-09-03T00:30:08.000;14.8;4.91;21.22;1
2024-09-02T22:35:08.000;2024-09-03T00:35:08.000;14.8;4.90;21.22;1
2024-09-02T22:40:08.000;2024-09-03T00:40:08.000;14.8;4.91;21.21;1
2024-09-02T22:45:08.000;2024-09-03T00:45:08.000;14.8;4.91;21.20;1
2024-09-02T22:50:08.000;2024-09-03T00:50:08.000;14.8;4.90;21.20;1
2024-09-02T22:55:08.000;2024-09-03T00:55:08.000;14.8;4.90;21.21;1
2024-09-02T23:00:08.000;2024-09-03T01:00:08.000;14.8;4.91;21.22;1
2024-09-02T23:05:08.000;2024-09-03T01:05:08.000;14.8;4.90;21.24;1
2024-09-02T23:10:08.000;2024-09-03T01:10:08.000;14.8;4.90;21.25;1
2024-09-02T23:15:08.000;2024-09-03T01:15:08.000;14.8;4.91;21.25;1
2024-09-02T23:20:08.000;2024-09-03T01:20:08.000;14.8;4.91;21.25;1
2024-09-02T23:25:08.000;2024-09-03T01:25:08.000;14.8;4.91;21.25;1
2024-09-02T23:30:08.000;2024-09-03T01:30:08.000;14.8;4.90;21.25;1
2024-09-02T23:35:08.000;2024-09-03T01:35:08.000;14.5;4.90;21.25;1
2024-09-02T23:40:08.000;2024-09-03T01:40:08.000;14.8;4.91;21.23;1
2024-09-02T23:45:08.000;2024-09-03T01:45:08.000;14.5;4.91;21.22;1
2024-09-02T23:50:08.000;2024-09-03T01:50:08.000;14.5;4.91;21.20;1
2024-09-02T23:55:08.000;2024-09-03T01:55:08.000;14.5;4.90;21.19;1
2024-09-03T00:00:08.000;2024-09-03T02:00:08.000;14.5;4.91;21.18;1
2024-09-03T00:05:07.000;2024-09-03T02:05:07.000;14.5;4.91;21.17;1
2024-09-03T00:10:07.000;2024-09-03T02:10:07.000;14.8;4.90;21.16;1
2024-09-03T00:15:07.000;2024-09-03T02:15:07.000;14.8;4.90;21.16;1
2024-09-03T00:20:07.000;2024-09-03T02:20:07.000;14.8;4.91;21.16;1
2024-09-03T00:25:07.000;2024-09-03T02:25:07.000;14.8;4.91;21.18;1
2024-09-03T00:30:08.000;2024-09-03T02:30:08.000;14.5;4.90;21.18;1
2024-09-03T00:35:08.000;2024-09-03T02:35:08.000;14.5;4.90;21.20;1
2024-09-03T00:40:08.000;2024-09-03T02:40:08.000;14.5;4.91;21.20;1
2024-09-03T00:45:08.000;2024-09-03T02:45:08.000;14.5;4.91;21.20;1
2024-09-03T00:50:08.000;2024-09-03T02:50:08.000;14.5;4.91;21.21;1
2024-09-03T00:55:08.000;2024-09-03T02:55:08.000;14.5;4.91;21.22;1
2024-09-03T01:00:08.000;2024-09-03T03:00:08.000;14.5;4.90;21.24;1
2024-09-03T01:05:08.000;2024-09-03T03:05:08.000;14.5;4.90;21.25;1
2024-09-03T01:10:08.000;2024-09-03T03:10:08.000;14.5;4.91;21.27;1
2024-09-03T01:15:09.000;2024-09-03T03:15:09.000;14.8;4.91;21.28;1
2024-09-03T01:20:09.000;2024-09-03T03:20:09.000;14.8;4.90;21.30;1
2024-09-03T01:25:09.000;2024-09-03T03:25:09.000;14.8;4.90;21.31;1
2024-09-03T01:30:09.000;2024-09-03T03:30:09.000;14.8;4.91;21.32;1
2024-09-03T01:35:09.000;2024-09-03T03:35:09.000;14.8;4.91;21.32;1
2024-09-03T01:40:09.000;2024-09-03T03:40:09.000;14.8;4.91;21.31;1
2024-09-03T01:45:09.000;2024-09-03T03:45:09.000;14.8;4.91;21.32;1
2024-09-03T01:50:09.000;2024-09-03T03:50:09.000;15.1;4.91;21.30;1
2024-09-03T01:55:09.000;2024-09-03T03:55:09.000;15.1;4.91;21.30;1
2024-09-03T02:00:09.000;2024-09-03T04:00:09.000;15.1;4.91;21.30;1
2024-09-03T02:05:09.000;2024-09-03T04:05:09.000;15.1;4.90;21.30;1
2024-09-03T02:10:09.000;2024-09-03T04:10:09.000;15.1;4.91;21.28;1
2024-09-03T02:15:08.000;2024-09-03T04:15:08.000;14.8;4.90;21.27;1
2024-09-03T02:20:08.000;2024-09-03T04:20:08.000;14.8;4.90;21.25;1
2024-09-03T02:25:08.000;2024-09-03T04:25:08.000;14.8;4.90;21.25;1
2024-09-03T02:30:08.000;2024-09-03T04:30:08.000;14.8;4.90;21.21;1
2024-09-03T02:35:07.000;2024-09-03T04:35:07.000;14.8;4.90;21.15;1
2024-09-03T02:40:06.000;2024-09-03T04:40:06.000;14.8;4.90;21.04;1
2024-09-03T02:45:05.000;2024-09-03T04:45:05.000;14.8;4.90;20.90;1
2024-09-03T02:50:06.000;2024-09-03T04:50:06.000;14.8;4.90;20.66;1
2024-09-03T02:55:05.000;2024-09-03T04:55:05.000;14.8;4.91;20.36;1
2024-09-03T03:00:05.000;2024-09-03T05:00:05.000;14.8;4.90;19.97;1
2024-09-03T03:05:05.000;2024-09-03T05:05:05.000;14.8;4.90;19.52;1
2024-09-03T03:10:05.000;2024-09-03T05:10:05.000;14.8;4.90;19.00;1
2024-09-03T03:15:05.000;2024-09-03T05:15:05.000;14.8;4.90;18.45;1
2024-09-03T03:20:05.000;2024-09-03T05:20:05.000;14.8;4.90;17.86;1
2024-09-03T03:25:05.000;2024-09-03T05:25:05.000;14.8;4.91;17.24;1
2024-09-03T03:30:05.000;2024-09-03T05:30:05.000;14.8;4.90;16.57;1
2024-09-03T03:35:05.000;2024-09-03T05:35:05.000;14.8;4.91;15.82;1
2024-09-03T03:40:05.000;2024-09-03T05:40:05.000;14.8;4.90;14.97;1
2024-09-03T03:45:05.000;2024-09-03T05:45:05.000;14.8;4.90;14.08;1
2024-09-03T03:50:05.000;2024-09-03T05:50:05.000;14.8;4.90;13.18;1
2024-09-03T03:55:05.000;2024-09-03T05:55:05.000;14.8;4.90;12.29;1
2024-09-03T04:00:05.000;2024-09-03T06:00:05.000;14.8;4.91;11.45;1
2024-09-03T04:05:05.000;2024-09-03T06:05:05.000;14.8;4.90;10.62;1
2024-09-03T04:10:05.000;2024-09-03T06:10:05.000;14.8;4.91;9.84;1
2024-09-03T04:15:05.000;2024-09-03T06:15:05.000;14.8;4.91;9.11;1
2024-09-03T04:20:05.000;2024-09-03T06:20:05.000;14.8;4.90;8.47;1
2024-09-03T04:25:05.000;2024-09-03T06:25:05.000;14.8;4.90;7.93;1
2024-09-03T04:30:05.000;2024-09-03T06:30:05.000;15.1;4.90;7.48;1
2024-09-03T04:35:05.000;2024-09-03T06:35:05.000;14.8;4.90;7.09;1
2024-09-03T04:40:05.000;2024-09-03T06:40:05.000;14.8;4.91;6.76;1
2024-09-03T04:45:05.000;2024-09-03T06:45:05.000;14.8;4.90;6.46;1
2024-09-03T04:50:05.000;2024-09-03T06:50:05.000;15.1;4.90;6.21;1
2024-09-03T04:55:05.000;2024-09-03T06:55:05.000;15.1;4.90;5.96;1
2024-09-03T05:00:05.000;2024-09-03T07:00:05.000;15.1;4.91;0.00;1
2024-09-03T05:05:05.000;2024-09-03T07:05:05.000;15.1;4.90;0.00;1
2024-09-03T05:10:05.000;2024-09-03T07:10:05.000;15.1;4.90;0.00;1
2024-09-03T05:15:05.000;2024-09-03T07:15:05.000;15.1;4.90;0.00;1
2024-09-03T05:20:05.000;2024-09-03T07:20:05.000;15.7;4.91;0.00;1
2024-09-03T05:25:05.000;2024-09-03T07:25:05.000;15.7;4.90;0.00;1
2024-09-03T05:30:05.000;2024-09-03T07:30:05.000;16.1;4.91;0.00;1
2024-09-03T05:35:05.000;2024-09-03T07:35:05.000;16.4;4.91;0.00;1
2024-09-03T05:40:05.000;2024-09-03T07:40:05.000;16.4;4.90;0.00;1
2024-09-03T05:45:05.000;2024-09-03T07:45:05.000;16.7;4.90;0.00;1
2024-09-03T05:50:05.000;2024-09-03T07:50:05.000;16.7;4.90;0.00;1
2024-09-03T05:55:05.000;2024-09-03T07:55:05.000;17.0;4.90;0.00;1
2024-09-03T06:00:05.000;2024-09-03T08:00:05.000;17.0;4.91;0.00;1
2024-09-03T06:05:05.000;2024-09-03T08:05:05.000;17.4;4.91;0.00;1
2024-09-03T06:10:05.000;2024-09-03T08:10:05.000;17.4;4.90;0.00;1
2024-09-03T06:15:05.000;2024-09-03T08:15:05.000;17.7;4.91;0.00;1
2024-09-03T06:20:05.000;2024-09-03T08:20:05.000;17.7;4.90;0.00;1
2024-09-03T06:25:05.000;2024-09-03T08:25:05.000;17.7;4.91;0.00;1
2024-09-03T06:30:05.000;2024-09-03T08:30:05.000;17.7;4.91;0.00;1
2024-09-03T06:35:05.000;2024-09-03T08:35:05.000;17.4;4.90;0.00;1
2024-09-03T06:40:05.000;2024-09-03T08:40:05.000;17.7;4.90;0.00;1
2024-09-03T06:45:05.000;2024-09-03T08:45:05.000;17.7;4.90;0.00;1
2024-09-03T06:50:05.000;2024-09-03T08:50:05.000;17.4;4.91;0.00;1
2024-09-03T06:55:05.000;2024-09-03T08:55:05.000;17.4;4.91;0.00;1
2024-09-03T07:00:05.000;2024-09-03T09:00:05.000;17.7;4.90;0.00;1
2024-09-03T07:05:05.000;2024-09-03T09:05:05.000;17.7;4.90;0.00;1
2024-09-03T07:10:05.000;2024-09-03T09:10:05.000;17.7;4.91;0.00;1
2024-09-03T07:15:05.000;2024-09-03T09:15:05.000;18.0;4.90;0.00;1
2024-09-03T07:20:05.000;2024-09-03T09:20:05.000;17.7;4.90;0.00;1
2024-09-03T07:25:05.000;2024-09-03T09:25:05.000;18.0;4.91;0.00;1
2024-09-03T07:30:05.000;2024-09-03T09:30:05.000;18.0;4.91;0.00;1
2024-09-03T07:35:05.000;2024-09-03T09:35:05.000;18.3;4.91;0.00;1
2024-09-03T07:40:05.000;2024-09-03T09:40:05.000;18.3;4.90;0.00;1
2024-09-03T07:45:05.000;2024-09-03T09:45:05.000;18.3;4.90;0.00;1
2024-09-03T07:50:05.000;2024-09-03T09:50:05.000;18.0;4.91;0.00;1
2024-09-03T07:55:05.000;2024-09-03T09:55:05.000;18.6;4.91;0.00;1
2024-09-03T08:00:05.000;2024-09-03T10:00:05.000;18.6;4.91;0.00;1
2024-09-03T08:05:05.000;2024-09-03T10:05:05.000;18.6;4.90;0.00;1
2024-09-03T08:10:05.000;2024-09-03T10:10:05.000;19.0;4.90;0.00;1
2024-09-03T08:15:05.000;2024-09-03T10:15:05.000;19.6;4.91;0.00;1
2024-09-03T08:20:05.000;2024-09-03T10:20:05.000;20.6;4.91;0.00;1
2024-09-03T08:25:05.000;2024-09-03T10:25:05.000;20.9;4.90;0.00;1
2024-09-03T08:30:05.000;2024-09-03T10:30:05.000;21.5;4.90;0.00;1
2024-09-03T08:35:05.000;2024-09-03T10:35:05.000;22.2;4.91;0.00;1
2024-09-03T08:40:05.000;2024-09-03T10:40:05.000;22.5;4.91;0.00;1
2024-09-03T08:45:05.000;2024-09-03T10:45:05.000;22.8;4.91;0.00;1
2024-09-03T08:50:05.000;2024-09-03T10:50:05.000;23.5;4.91;0.00;1
2024-09-03T08:55:05.000;2024-09-03T10:55:05.000;23.8;4.91;0.00;1
2024-09-03T09:00:05.000;2024-09-03T11:00:05.000;24.1;4.90;0.00;1
2024-09-03T09:05:05.000;2024-09-03T11:05:05.000;24.4;4.91;0.00;1
